	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423
85	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	4	2	2	2	3	1	2	1	2	2	1	1	1	1	2	1	2	1	1	2	2	2	2	2	3	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	1	1	2	1	2	2	2	2	2	3	1	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	0	4	2	2	3	2	2	2	2	2	2	2	1	2	2	2	2	11	35	2	3	4	17	17	17	17	6	1	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	14	7	14	6	46	7	20	23	3	16	21	0	5	22	2	77	8	2	0	12	2	6	1	0	0	9	4	18	0	0	16	0	2	3	0	4	7	7	0	0	3	2	0	0	3	1	11	0	5	0	0	15	5	3	0	5	0	1	2	0	0	5	8	0	1	8	3	2	39	25	1	6	2	4	1	3	5	3	1	1	0	4	31	5	2	4	42	1	3	0	43	3	0	3	1	6	0	0	39	1	4	0	0	5	8	2	3	5	0
86	5655	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	1	2	2	2	2	2	2	4	2	1	2	3	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	2	1	3	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	3	0	2	3	1	2	2	1	2	2	1	2	1	1	2	2	2	1	1	2	2	2	2	1	2	2	2	2	0	3	1	2	3	1	2	2	2	1	2	2	2	2	2	2	2	5	61	1	4	3	17	17	17	17	6	1	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	14	12	16	4	38	18	21	36	5	21	15	0	2	23	5	87	9	1	2	22	1	4	4	0	0	6	10	14	0	0	25	0	0	0	0	2	1	7	2	0	2	0	0	0	1	0	3	0	6	0	0	8	7	6	3	9	0	0	6	0	1	5	4	2	0	18	13	1	35	26	0	6	2	3	0	3	2	1	2	0	0	4	34	3	5	2	37	0	0	2	35	2	0	9	1	4	0	0	42	4	0	0	0	6	8	0	3	6	0
87	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	1	2	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	1	3	1	2	2	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3	2	2	3	2	1	2	1	0	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	0	4	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	9	61	2	0	1	17	17	17	17	6	0	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	14	6	11	6	42	14	30	24	7	21	13	0	3	9	5	80	7	6	4	15	0	4	5	0	0	6	3	14	0	0	21	0	0	1	0	1	4	7	1	1	0	1	0	0	3	1	14	2	4	0	0	17	8	1	4	9	3	4	3	0	2	1	6	0	1	1	12	0	47	28	1	3	2	3	1	1	2	0	1	2	0	2	27	8	2	5	40	0	8	1	44	9	0	9	0	1	0	0	35	2	7	0	0	2	5	3	6	9	0
88	7775	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	4	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	1	2	2	1	2	1	2	2	2	2	2	3	2	2	2	1	1	2	2	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	1	0	3	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	6	40	1	7	0	17	17	17	17	9	1	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	20	12	10	4	52	15	27	36	11	18	21	0	6	20	3	96	10	5	2	19	1	6	0	0	0	15	4	15	0	0	16	0	1	3	0	3	2	4	2	1	1	1	0	0	2	0	8	1	5	0	1	15	8	2	1	6	1	0	4	0	0	3	4	2	6	1	5	2	42	25	1	1	2	5	0	2	7	1	2	0	0	3	45	13	0	4	39	1	4	2	68	2	0	5	1	2	0	0	33	9	3	0	0	5	8	1	5	9	0
89	8641	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	1	2	1	2	2	2	2	4	1	2	2	1	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	3	2	0	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	3	2	1	3	2	0	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	0	4	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	10	68	4	0	5	17	17	17	17	8	0	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	15	10	11	4	58	15	20	23	9	25	20	0	4	25	4	89	12	2	2	12	1	4	3	0	0	8	5	17	0	0	20	0	0	2	0	9	3	4	0	2	4	1	0	0	4	0	12	0	7	0	2	17	10	5	6	3	0	2	4	0	0	2	3	1	2	15	11	1	43	23	2	5	3	4	2	3	3	1	1	0	0	2	36	5	3	5	29	0	3	3	31	5	0	8	0	2	0	0	52	3	1	0	0	3	7	2	6	9	0
90	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	2	1	2	2	1	2	2	2	3	2	1	2	3	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	1	1	3	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	0	2	0	4	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	4	42	1	2	1	17	17	17	17	5	0	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	13	11	15	8	43	12	24	29	5	16	14	0	1	17	4	64	7	1	0	13	0	6	4	0	0	6	2	12	0	0	23	0	0	2	0	3	1	8	2	1	1	0	0	0	1	2	8	0	10	0	0	20	11	7	2	10	3	2	4	0	0	0	3	1	4	2	12	0	44	29	2	2	4	8	3	4	6	0	1	2	0	3	41	4	3	3	26	3	5	1	50	5	0	9	1	2	0	0	41	2	1	0	0	3	4	1	4	2	0
91	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	2	2	3	2	2	2	2	1	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	0	4	2	2	3	1	2	2	1	2	2	0	2	1	2	2	2	2	78	3	2	0	17	17	17	17	6	1	4	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	3	14	8	9	6	38	19	24	21	8	23	18	0	4	27	3	107	8	5	0	10	0	6	4	0	0	10	6	13	0	0	15	0	0	2	0	3	4	3	1	0	2	2	0	0	2	1	11	1	3	0	0	13	13	4	0	8	0	3	3	2	2	1	4	0	7	4	21	2	33	34	1	5	3	2	1	3	3	1	6	2	0	3	30	11	3	6	26	1	1	2	45	4	0	8	1	6	0	0	25	0	3	0	0	6	9	5	4	5	0
92	8641	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	4	2	1	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	1	2	1	2	2	2	3	1	2	2	2	1	2	1	1	2	1	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	1	2	2	1	2	1	0	4	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	11	42	0	5	1	17	17	17	17	2	1	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	10	10	17	2	45	13	28	27	7	24	17	0	3	24	2	90	9	4	2	14	1	5	10	0	0	5	2	17	0	0	25	0	1	0	0	3	3	5	0	1	1	1	0	0	2	0	7	0	8	0	1	27	14	3	1	9	1	2	1	2	1	3	9	3	1	0	6	3	28	30	1	1	4	3	1	3	4	1	2	3	0	3	45	3	3	6	36	1	2	2	44	2	0	6	2	3	0	0	48	3	3	0	0	5	7	2	8	5	0
93	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	1	1	4	1	2	2	3	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	3	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	0	4	2	1	3	2	1	2	2	2	2	1	1	2	2	2	2	8	36	1	6	0	17	17	17	17	6	0	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	17	8	12	8	43	13	26	24	3	20	13	0	3	29	7	105	10	2	2	10	2	5	1	0	0	13	2	26	0	0	16	0	1	1	0	2	1	2	2	1	4	1	0	0	1	3	15	0	7	0	2	16	6	4	6	6	0	4	9	0	0	1	5	0	4	1	0	0	36	18	1	3	2	1	1	2	4	0	2	0	0	6	41	7	2	1	33	0	5	2	32	3	0	10	1	2	0	0	34	4	1	0	0	3	5	3	6	3	0
94	8641	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	0	1	2	2	2	2	2	2	2	1	4	2	1	2	3	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	3	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	0	4	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	6	54	2	4	2	17	17	17	17	6	2	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	21	6	7	3	47	14	22	44	7	20	15	0	3	17	3	105	10	0	3	17	1	2	6	0	0	4	4	19	0	0	22	0	0	2	0	2	4	5	0	0	1	4	0	0	1	1	13	1	3	0	1	15	6	4	4	3	0	0	5	4	1	2	2	2	4	6	3	2	38	23	3	2	4	5	1	5	9	1	3	1	0	7	47	5	2	4	35	1	4	2	40	10	0	1	0	6	0	0	49	5	1	0	0	2	6	3	3	3	0
95	8641	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	2	1	2	2	2	2	2	2	4	2	2	2	3	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	2	1	2	3	2	2	2	2	2	2	2	2	1	2	2	1	1	2	1	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	3	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	0	4	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	8	59	4	6	2	17	17	17	17	5	2	0	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	12	15	8	3	23	18	24	20	5	25	19	0	2	26	5	137	6	1	2	11	0	4	5	0	0	6	11	25	0	0	17	0	0	2	0	1	4	8	1	1	3	1	0	0	3	1	10	0	6	0	1	20	10	7	1	9	2	4	3	5	2	3	3	1	11	14	12	1	45	14	3	4	4	5	0	6	0	3	4	1	0	4	42	4	4	9	31	0	5	2	56	2	0	6	3	1	0	0	44	5	1	0	0	2	5	2	4	8	0
96	8641	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	1	1	4	2	2	1	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	1	2	2	2	3	1	2	2	2	1	2	2	2	2	2	2	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	1	2	2	2	0	3	1	2	3	2	2	1	1	2	1	2	2	2	2	2	2	8	53	2	6	2	17	17	17	17	3	0	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	16	6	11	10	32	9	30	24	4	34	26	0	2	29	8	85	7	3	2	12	1	4	2	0	0	8	6	21	0	0	19	0	1	0	0	6	2	2	0	0	2	2	0	0	4	1	8	1	7	0	0	18	8	2	2	4	2	3	0	0	2	0	3	0	1	6	4	1	38	26	1	1	1	6	1	4	8	2	2	1	0	3	30	8	4	1	32	1	3	1	32	3	0	9	0	0	0	0	41	4	2	0	0	8	3	2	4	8	0
97	8641	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	0	2	2	2	1	2	1	1	4	2	2	2	3	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	0	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	1	2	3	1	2	3	2	1	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	2	2	2	0	4	2	2	2	2	1	1	2	1	2	2	2	2	2	1	2	15	30	0	3	2	17	17	17	17	7	1	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	12	6	14	4	26	19	29	33	4	20	10	0	4	19	1	94	7	4	2	12	0	6	1	0	0	14	6	22	0	0	24	0	1	0	0	0	4	6	1	1	1	6	0	0	1	1	12	1	2	0	4	19	9	3	4	5	0	3	2	0	0	5	3	1	3	3	9	3	43	19	0	0	2	4	1	3	0	1	2	0	0	5	36	3	0	6	30	2	4	3	37	3	0	12	0	0	0	0	32	2	1	0	0	3	3	2	8	3	0
98	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	2	2	2	2	1	2	1	1	4	2	2	1	3	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	1	2	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	3	2	2	3	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	1	2	2	0	4	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	35	0	3	2	17	17	17	17	9	1	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	9	10	5	9	27	10	38	25	10	22	13	0	2	16	3	112	4	2	1	10	0	7	2	0	0	5	2	24	0	0	29	0	3	1	0	1	5	1	0	1	1	4	0	0	2	0	13	1	3	0	2	14	16	2	5	7	0	3	1	4	1	2	6	1	8	1	0	5	35	11	1	2	1	3	2	8	3	0	2	5	0	4	36	5	1	4	34	0	6	0	36	6	0	6	2	3	0	0	46	3	3	0	0	4	3	2	5	12	0
99	8641	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	1	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	2	0	3	2	2	3	1	2	2	2	2	1	2	2	2	2	2	2	9	60	4	3	1	17	17	17	17	7	1	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	7	8	11	5	33	11	31	23	3	28	18	0	0	20	3	80	12	1	1	11	1	5	2	0	0	13	4	17	0	0	23	0	3	1	0	1	3	4	0	0	0	1	0	0	1	0	10	2	8	0	3	17	7	5	5	10	1	2	2	0	0	1	5	4	1	8	27	2	32	20	0	2	2	1	1	4	5	1	4	3	0	7	56	7	3	6	36	2	2	1	46	2	0	7	6	3	0	0	36	3	2	0	0	2	7	1	12	13	0
